Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
Harry Potter and the Deathly Hallows,J. K. Rowling,"""The final adventure in J.K. Rowling's phenomenal, best-selling Harry Potter book series""--Provided by publisher.",Bildungsromans,2007,792,en,4.5,http://books.google.co.in/books?id=GZAoAQAAIAAJ&dq=subject:fantasy&hl=&cd=1&source=gbs_api,http://books.google.com/books/content?id=GZAoAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Wind in the Willows,Kenneth Grahame,"The tales of Ratty, Mole, Badger and Toad. When Mole goes boating with the Water Rat instead of spring-cleaning, he discovers a new world. As well as the river and the Wild Wood, there is Toad's craze for fast travel which leads him and his friends on a whirl of trains, barges, gipsy caravans and motor cars and even into battle.",Juvenile Fiction,1993,202,en,4.5,http://books.google.co.in/books?id=Mo7D3Je7_DMC&printsec=frontcover&dq=subject:fantasy&hl=&cd=2&source=gbs_api,http://books.google.com/books/content?id=Mo7D3Je7_DMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Assassin's Blade,Sarah J. Maas,"Celaena Sardothien is Adarlan's most feared assassin. As part of the Assassins' Guild, her allegiance is to her master, Arobynn Hamel, yet Celaena listens to no one and trusts only her fellow killer-for-hire, Sam. In these action-packed prequel novellas - together in one edition for the first time - Celaena embarks on five daring missions. They take her from remote islands to hostile deserts, where she fights to liberate slaves and seeks to avenge the tyrannous. But she is acting against Arobynn's orders and could suffer an unimaginable punishment for such treachery ...Explore the dark underworld of this kick-ass heroine and find out how the legend begins in the five page-turning prequel novellas to the New York Times bestselling Throne of Glass series.",Juvenile Fiction,2014,465,en,5,http://books.google.co.in/books?id=xLacAgAAQBAJ&printsec=frontcover&dq=subject:fantasy&hl=&cd=3&source=gbs_api,http://books.google.com/books/content?id=xLacAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Wizard of Oz,L. Frank Baum,"After a cyclone transports her to the land of Oz, Dorothy must seek out the great wizard in order to return to Kansas.",Fiction,2009,188,en,1,http://books.google.co.in/books?id=hRd7dJ-9G1IC&printsec=frontcover&dq=subject:fantasy&hl=&cd=4&source=gbs_api,http://books.google.com/books/content?id=hRd7dJ-9G1IC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Bloodmarked,Tracy Deonn,"""When the leaders of the Order reveal that they will do everything in their power to keep the approaching demon war a secret, Bree and her friends go on the run so she can learn how to control her devastating new powers.""--",Juvenile Fiction,2022-11-08,576,en,No rating,http://books.google.co.in/books?id=S9RJEAAAQBAJ&printsec=frontcover&dq=subject:fantasy&hl=&cd=5&source=gbs_api,http://books.google.com/books/content?id=S9RJEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Throne of Glass,Sarah J. Maas,"A hugely commercial, fabulously addictive fantastical romp - from an author with top-notch digital self-publishing pedigree and legions of fans awaiting publication",Juvenile Fiction,2012,419,en,No rating,http://books.google.co.in/books?id=D8GIcKPGNR8C&printsec=frontcover&dq=subject:fantasy&hl=&cd=6&source=gbs_api,http://books.google.com/books/content?id=D8GIcKPGNR8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
A Game of Thrones,George R. R. Martin,Fantasy-roman.,Fiction,2011,876,en,4.5,http://books.google.co.in/books?id=bIZiAAAAMAAJ&dq=subject:fantasy&hl=&cd=7&source=gbs_api,http://books.google.com/books/content?id=bIZiAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Peter Pan,James Matthew Barrie,"The adventures of the three darling children in Never-Never Land with Peter Pan, the boy who would not grow up.",Fiction,2008,164,en,No rating,http://books.google.co.in/books?id=WdM_qxJq8T8C&printsec=frontcover&dq=subject:fantasy&hl=&cd=8&source=gbs_api,http://books.google.com/books/content?id=WdM_qxJq8T8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Bridge to Terabithia,Katherine Paterson,"The life of a ten-year-old boy in rural Virginia expands when he becomes friends with a newcomer who subsequently meets an untimely death trying to reach their hideaway, Terabithia, during a storm.",Juvenile Fiction,1977,142,en,5,http://books.google.co.in/books?id=Hnb-93B3OGAC&dq=subject:fantasy&hl=&cd=9&source=gbs_api,http://books.google.com/books/content?id=Hnb-93B3OGAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Through the Looking-glass,Lewis Carroll,No description available,Fantasy,1875,250,en,4,http://books.google.co.in/books?id=cJJZAAAAYAAJ&printsec=frontcover&dq=subject:fantasy&hl=&cd=10&source=gbs_api,http://books.google.com/books/content?id=cJJZAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
A Curse for True Love,Stephanie Garber,"Two villains, one girl, and a deadly battle for happily ever after. Evangeline Fox ventured to the Magnificent North in search of her happy ending, and it seems as if she has it. She's married to a handsome prince and lives in a legendary castle. But Evangeline has no idea of the devastating price she's paid for this fairytale. She doesn't know what she has lost, and her husband is determined to make sure she never finds out . . . but first he must kill Jacks, the Prince of Hearts. Blood will be shed, hearts will be stolen, and true love will be put to the test in A Curse for True Love, the breathlessly anticipated conclusion to the Once Upon A Broken Heart trilogy.",Young Adult Fiction,2023-09-12,0,en,No rating,http://books.google.co.in/books?id=KLuiEAAAQBAJ&dq=subject:fantasy&hl=&cd=11&source=gbs_api,http://books.google.com/books/content?id=KLuiEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Keeper of the Lost Cities,Shannon Messenger,"At age 12, Sophie learns that the remarkable abilities that have always caused her to stand out identify her as an elf. After being brought to Eternalia to hone her skills, she discovers that she has secrets buried in her memory for which some would kill.",Juvenile Fiction,2012-10-02,496,en,4.5,http://books.google.co.in/books?id=poq0maYov4MC&printsec=frontcover&dq=subject:fantasy&hl=&cd=12&source=gbs_api,http://books.google.com/books/content?id=poq0maYov4MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Peter and Wendy,James Matthew Barrie,"The adventures of Peter Pan, the boy who would not grow up.",Children,1911,306,en,No rating,http://books.google.co.in/books?id=OJZFAAAAMAAJ&dq=subject:fantasy&hl=&cd=13&source=gbs_api,http://books.google.com/books/content?id=OJZFAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Pippi in the South Seas,Astrid Lindgren,"Pippi Longstockings and her two friends visit her father, king of Kurrekurredutt Island, in the South Seas.",Juvenile Fiction,1977-02-24,136,en,No rating,http://books.google.co.in/books?id=BmbhAAAAMAAJ&dq=subject:fantasy&hl=&cd=15&source=gbs_api,http://books.google.com/books/content?id=BmbhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Tales of Beedle the Bard,J. K. Rowling,"'And As For This Book,' Said Hermione, The Tales Of Beedle The Bard... I&Rsquo;Ve Never Even Heard Of Them!' 'You&Rsquo;Ve Never Heard Of The Tales Of Beedle The Bard?' Said Ron Incredulously. 'You'Re Kidding, Right?' (Taken From Harry Potter And The Deathly Hallows) Bloomsbury, In Association With The Children'S High Level Group, Is Delighted To Announce The Tales Of Beedle The Bard, The First New Book From J. K. Rowling Since The Publication Of The Final Book In The Harry Potter Series, Harry Potter And The Deathly Hallows. The Tales Of Beedle The Bard, Played A Crucial Role In Assisting Harry, Aided By His Friends Ron And Hermione, To Finally Defeat Lord Voldemort. Fans Will Be Thrilled To Have This Opportunity To Read The Tales In Full. The Tales Of Beedle The Bard Is Without Doubt An Exciting Addition To The Canon Of Harry Potter. They Also Reveal The Wonderful Versatility Of The Author, As She Tackles With Relish The Structure And Varying Tones Of A Classic Fairy Tale. There Are Five Tales Included In The Book: 'The Tale Of The Three Brothers', Which Is Recounted In Harry Potter And The Deathly Hallows; Plus Four More &Mdash; 'The Fountain Of Fair Fortune', 'The Warlock'S Hairy Heart', 'The Wizard And The Hopping Pot', And 'Babbitty Rabbitty And Her Cackling Stump'. Each Tale Has Its Own Magical Character And Will Variously Bring Delight, Laughter And The Thrill Of Mortal Peril. The Tales Of Beedle The Bard, Translated From The Original Runes By Hermione Granger, Is Introduced And Illustrated By J. K. Rowling. Also Included Are Notes On The Stories By Professor Albus Dumbledore, Which Appear By Generous Permission Of The Hogwarts Headmasters' Archive.",Fiction,2008,136,en,4.5,http://books.google.co.in/books?id=0MULAQAAMAAJ&dq=subject:fantasy&hl=&cd=16&source=gbs_api,http://books.google.com/books/content?id=0MULAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Wonderful Wizard of Oz,Lyman Frank Baum,"The Wonderful Wizard of Oz remains one of the world's most beloved and widely read books. Throughout a century of remarkable change, the popularity of L. Frank Baum's classic tale has endured and grown, embraced by generation after generation of children and the young at heart. To honour the centennial of its publication in 1900, the University Press of Kansas is presenting this special anniversary edition that combines Baum's original text with the contributions of two renowned artists: book illustrator Michael McCurdy and writer Ray Bradbury. The book embraces and celebrates the oft-kidded connection between Baum's wondrous story and the state of Kansas.",Fiction,1999,224,en,No rating,http://books.google.co.in/books?id=yT9aAAAAMAAJ&printsec=frontcover&dq=subject:fantasy&hl=&cd=17&source=gbs_api,http://books.google.com/books/content?id=yT9aAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Alice's Adventures Under Ground,Lewis Carroll,"By falling down a rabbit hole, Alice experiences unusual adventures with a variety of nonsensical characters.",Fiction,1965,136,en,No rating,http://books.google.co.in/books?id=zX3WsxWCQo0C&dq=subject:fantasy&hl=&cd=18&source=gbs_api,http://books.google.com/books/content?id=zX3WsxWCQo0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Magician's Nephew,C. S. Lewis,The secret passage to the house next door leads to a fascinating adventure.,Juvenile Fiction,1994-06-25,212,en,No rating,http://books.google.co.in/books?id=UDXYAAAAMAAJ&dq=subject:fantasy&hl=&cd=19&source=gbs_api,http://books.google.com/books/content?id=UDXYAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Little Prince,Unknown Author,"A man has an accident in the Sahara Desert, and encounters the Little Prince.",Juvenile Fiction,2000,106,en,4.5,http://books.google.co.in/books?id=-Hkez1E8jJoC&dq=subject:fantasy&hl=&cd=20&source=gbs_api,http://books.google.com/books/content?id=-Hkez1E8jJoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Brothers Lionheart,Astrid Lindgren,"Two brothers share many adventures after their death when they are reunited in Nangiyala, the land where sagas come from.",Juvenile Nonfiction,1985,196,en,No rating,http://books.google.co.in/books?id=NsFaAAAAYAAJ&dq=subject:fantasy&hl=&cd=21&source=gbs_api,http://books.google.com/books/content?id=NsFaAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Wonderful Wizard of Oz,L. Frank Baum,"In the first of L. Frank Baum's time-honored Oz novels, country girl Dorothy Gale gets whisked away by a cyclone to the fantastical Land of Oz. Dropped into the midst of trouble when her farmhouse crushes a tyrannical sorceress, Dorothy incurs the wrath of the Wicked Witch of the West. Dorothy is desperate to return to her native Kansas, and, aided by the Good Witch of the North, she sets out for the Emerald City to get help from the legendary Wizard. On her way, she meets three unlikely allies who embody key human virtues—the Scarecrow, the Tin Woodman, and the Cowardly Lion.",Fantasy,1968,191,en,No rating,http://books.google.co.in/books?id=SABF4MA4uiQC&dq=subject:fantasy&hl=&cd=22&source=gbs_api,http://books.google.com/books/content?id=SABF4MA4uiQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Prince Caspian,Clive Staples Lewis,"Peter, Susan, Edmund and Lucy return to Narnia once more, this time to help rescue the rightful heir to the throne from his evil Uncle Miraz.",Fiction,2009,242,en,No rating,http://books.google.co.in/books?id=OqW7183UykkC&dq=subject:fantasy&hl=&cd=23&source=gbs_api,http://books.google.com/books/content?id=OqW7183UykkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"The Hobbit, Or, There and Back Again",John Ronald Reuel Tolkien,"The Lord of the Rings is an epic adventure, a beautifully written masterpiece of imaginative fiction of the 20th century.",Fiction,1996,302,en,No rating,http://books.google.co.in/books?id=Ts_gmPmzxtUC&dq=subject:fantasy&hl=&cd=24&source=gbs_api,http://books.google.com/books/content?id=Ts_gmPmzxtUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Water Mirror,Kai Meyer,"In a place similar to Venice, Italy, two teenaged orphans, apprenticed to a maker of magic mirrors, begin to realize that their fates are tied to the magical protector of the city known as the Flowing Queen and to the ruler of Hell, respectively.",Juvenile Fiction,2005,266,en,5,http://books.google.co.in/books?id=TUExWsB26xEC&printsec=frontcover&dq=subject:fantasy&hl=&cd=25&source=gbs_api,http://books.google.com/books/content?id=TUExWsB26xEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
A Crown of Swords,Robert Jordan,Fantasy-roman.,Fiction,1997-11-15,903,en,4.5,http://books.google.co.in/books?id=d0lWqpVm9YkC&dq=subject:fantasy&hl=&cd=26&source=gbs_api,http://books.google.com/books/content?id=d0lWqpVm9YkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Kapal Kundla,Bankimchnadra Chattopadhyay,No description available,Uncategorized,2021,0,en,No rating,http://books.google.co.in/books?id=zcDPzwEACAAJ&dq=subject:fantasy&hl=&cd=27&source=gbs_api,No thumbnail available
Lord of Chaos,Robert Jordan,"The Wheel of Time (R) is a PBS Great American Read Selection Now in development for TV Since its debut in 1990, The Wheel of Time(R) by Robert Jordan has captivated millions of readers around the globe with its scope, originality, and compelling characters. The Wheel of Time turns and Ages come and go, leaving memories that become legend. Legend fades to myth, and even myth is long forgotten when the Age that gave it birth returns again. In the Third Age, an Age of Prophecy, the World and Time themselves hang in the balance. What was, what will be, and what is, may yet fall under the Shadow. On the slopes of Shayol Ghul, the Myrddraal swords are forged, and the sky is not the sky of this world; In Salidar the White Tower in exile prepares an embassy to Caemlyn, where Rand Al'Thor, the Dragon Reborn, holds the throne--and where an unexpected visitor may change the world.... In Emond's Field, Perrin Goldeneyes, Lord of the Two Rivers, feels the pull of ta'veren to ta'veren and prepares to march... Morgase of Caemlyn finds a most unexpected, and quite unwelcome, ally....And south lies Illian, where Sammael holds sway... TV series update: ""Sony will produce along with Red Eagle Entertainment and Radar Pictures. Rafe Judkins is attached to write and executive produce. Judkins previously worked on shows such as ABC's ""Agents of SHIELD,"" the Netflix series ""Hemlock Grove,"" and the NBC series ""Chuck."" Red Eagle partners Rick Selvage and Larry Mondragon will executive produce along with Radar's Ted Field and Mike Weber. Darren Lemke will also executive produce, with Jordan's widow Harriet McDougal serving as consulting producer."" --Variety The Wheel of Time(R) New Spring: The Novel #1 The Eye of the World #2 The Great Hunt #3 The Dragon Reborn #4 The Shadow Rising #5 The Fires of Heaven #6 Lord of Chaos #7 A Crown of Swords #8 The Path of Daggers #9 Winter's Heart #10 Crossroads of Twilight #11 Knife of Dreams By Robert Jordan and Brandon Sanderson #12 The Gathering Storm #13 Towers of Midnight #14 A Memory of Light By Robert Jordan and Teresa Patterson The World of Robert Jordan's The Wheel of Time By Robert Jordan, Harriet McDougal, Alan Romanczuk, and Maria Simons The Wheel of Time Companion By Robert Jordan and Amy Romanczuk Patterns of the Wheel: Coloring Art Based on Robert Jordan's The Wheel of Time",Fiction,1995-11-15,1031,en,4,http://books.google.co.in/books?id=owkKhVCq6f0C&dq=subject:fantasy&hl=&cd=28&source=gbs_api,http://books.google.com/books/content?id=owkKhVCq6f0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Golden Compass,Philip Pullman,"Accompanied by her daemon, Lyra Belacqua sets out to prevent her best friend and other kidnapped children from becoming the subject of gruesome experiments in the Far North.",Fiction,1997,372,en,No rating,http://books.google.co.in/books?id=mdP5Zy2glxEC&dq=subject:fantasy&hl=&cd=29&source=gbs_api,http://books.google.com/books/content?id=mdP5Zy2glxEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Handmaid's Tale,Margaret Atwood,"The Republic of Gilead offers Offred only one function - to breed. If she deviates, she will be killed. But even an oppressive state cannot obliterate desire - neither Offred's nor that of the two men on which her future hangs.",Fiction,1996,322,en,No rating,http://books.google.co.in/books?id=mKOjMctROckC&dq=subject:fantasy&hl=&cd=30&source=gbs_api,http://books.google.com/books/content?id=mKOjMctROckC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Graceling,Kristin Cashore,"Discover the Graceling Realm in this unforgettable, award-winning novel from bestselling author Kristin Cashore A New York Times bestseller ALA Best Book for Young Adults Mythopoeic Fantasy Award for Children's Literature Winner Publishers Weekly, School Library Journal, Booklist, and BCCB Best Book of the Year ""Rageful, exhilarating, wistful in turns"" (The New York Times Book Review) with ""a knee weakening romance"" (LA Times). Graceling is a thrilling, action-packed fantasy adventure that will resonate deeply with anyone trying to find their way in the world. Graceling tells the story of the vulnerable-yet-strong Katsa, who is smart and beautiful and lives in the Seven Kingdoms where selected people are born with a Grace, a special talent that can be anything at all. Katsa's Grace is killing. As the king's niece, she is forced to use her extreme skills as his brutal enforcer. Until the day she meets Prince Po, who is Graced with combat skills, and Katsa's life begins to change. She never expects to become Po's friend. She never expects to learn a new truth about her own Grace--or about a terrible secret that lies hidden far away . . . a secret that could destroy all seven kingdoms with words alone. And don't miss the sequel Fire and companion Bitterblue, both award-winning, New York Times bestsellers, and full of Kristin Cashore's elegant, evocative prose and unforgettable characters.",Juvenile Fiction,2008,492,en,4.5,http://books.google.co.in/books?id=vToaYGUhFr8C&dq=subject:fantasy&hl=&cd=31&source=gbs_api,http://books.google.com/books/content?id=vToaYGUhFr8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
James and the Giant Peach,Roald Dahl,"When James Henry Trotter accidentally drops some magic crystals by the old peach tree, strange things start to happen. The peach at the top of the tree begins to grow, and before long it's as big as a house. Then James discovers a secret entranceway into the fruit, and when he crawls inside, he meets a bunch of marvelous oversized friends -- Old-Green-Grasshopper, Centipede, Ladybug, Miss Spider, and more. After years of feeling like an outsider in the house of his despicable Aunt Sponge and Aunt Spiker, James has finally found a place where he belongs. With a snip of the stem, the peach starts rolling away, and the exciting adventure begins!",Juvenile Fiction,2001,164,en,5,http://books.google.co.in/books?id=ixaFLnlpKzYC&dq=subject:fantasy&hl=&cd=32&source=gbs_api,http://books.google.com/books/content?id=ixaFLnlpKzYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
To Green Angel Tower,Tad Williams,"The final volume in Williams' bestselling masterwork Memory, Sorrow and Thorn, is a book which readers have been awaiting since the series made its phenomenal debut in 1988, with The Dragonbone Chair. Replete with war, deception, adventure, sorcery, and romance, To Green Angel Tower brings to a stunning conclusion Williams' monumental tale of magical conflict.(Daw)",Fiction,1993,1106,en,No rating,http://books.google.co.in/books?id=1Liq6LvKwJwC&dq=subject:fantasy&hl=&cd=33&source=gbs_api,http://books.google.com/books/content?id=1Liq6LvKwJwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Lord of the Rings,John Ronald Reuel Tolkien,Contains the complete set of the six books of Lord of the Rings.,Fiction,2001,1176,en,4.5,http://books.google.co.in/books?id=ptHZAAAAMAAJ&dq=subject:fantasy&hl=&cd=34&source=gbs_api,http://books.google.com/books/content?id=ptHZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Dragonflight,Anne McCaffrey,"At a time when the number of Dragonriders has fallen too low for safety and only one Weyr trains the dragons and their riders, the Red Star approaches Pern, threatening it with disaster.",Fiction,1997,324,en,4.5,http://books.google.co.in/books?id=peKHnf7uQ5wC&dq=subject:fantasy&hl=&cd=35&source=gbs_api,http://books.google.com/books/content?id=peKHnf7uQ5wC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Through the Looking-Glass,Lewis Carroll,Publisher description,Juvenile Fiction,1993-04-23,248,en,No rating,http://books.google.co.in/books?id=V94zd80Y4WIC&dq=subject:fantasy&hl=&cd=36&source=gbs_api,http://books.google.com/books/content?id=V94zd80Y4WIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Prince Caspian Movie Tie-in Edition (rack),C. S. Lewis,"This movie tie-in edition of the full original PRINCE CASPIAN novel will be rack size, and feature a movie cover and an 8-page movie still insert.",Fiction,2008-04,260,en,5,http://books.google.co.in/books?id=4bn7XhMeBH8C&dq=subject:fantasy&hl=&cd=37&source=gbs_api,http://books.google.com/books/content?id=4bn7XhMeBH8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Shadow Rising,Robert Jordan,"The seals of Shayol Ghul are weak now, and the Dark One reaches out. The Shadow is rising to cover humankind. In Tar Valon, Min sees portents of hideous doom. Will the White Tower itself be broken? In the Two Rivers, the Whitecloaks ride in pursuit of a man with golden eyes, and in pursuit of the Dragon Reborn. In Cantorin, among the Sea Folk, High Lady Suroth plans the return of the Seanchan armies to the mainland. In the Stone of Tear, the Lord Dragon considers his next move. It will be something no one expects, not the Black Ajah, not Tairen nobles, not Aes Sedai, not Egwene or Elayne or Nynaeve. Against the Shadow rising stands the Dragon Reborn.....",Fiction,1993-10-15,1015,en,4,http://books.google.co.in/books?id=7-JfDlNcvhEC&dq=subject:fantasy&hl=&cd=38&source=gbs_api,http://books.google.com/books/content?id=7-JfDlNcvhEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Last Battle,Clive Staples Lewis,"When evil comes to Narnia, Jill and Eustace help fight the great last battle and Aslan leads his people to a glorious new paradise.",JUVENILE FICTION,1994,226,en,5,http://books.google.co.in/books?id=xk5ZIruIfYMC&dq=subject:fantasy&hl=&cd=39&source=gbs_api,http://books.google.com/books/content?id=xk5ZIruIfYMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Wizard of Earthsea,Ursula K. Le Guin,A boy grows to manhood while attempting to subdue the evil he unleashed on the world as an apprentice to the Master Wizard.,Fiction,1968,216,en,No rating,http://books.google.co.in/books?id=2RfhAAAAMAAJ&dq=subject:fantasy&hl=&cd=40&source=gbs_api,http://books.google.com/books/content?id=2RfhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Winnie-the-Pooh,Alan Alexander Milne,"Little ones who love Winnie-the-Pooh and terrific textures to touch and feel will delight in this year's Winnie-the-Pooh's Touch and Feel. On every sturdy page, baby will have endless interactive fun with ten tactile elements, ranging from Pooh's sticky honey to Piglet's rubbery red balloon to a mirror displaying Tigger's stripy reflection. The youngest Pooh admirers won't be able to keep their hands off this charming book, filled with Ernest H. Shepard's bright and lively full-color artwork and classic vignettes from A. A. Milne's timeless volumes-and the mirth and merriment of Winnie-the-Pooh.",Juvenile Fiction,1961,184,en,No rating,http://books.google.co.in/books?id=2bcqAAAAYAAJ&dq=subject:fantasy&hl=&cd=43&source=gbs_api,http://books.google.com/books/content?id=2bcqAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Wind in the Door,Madeleine L'Engle,A boxed set of five volumes featuring the Murray children and their friends as they travel through time and encounter strange creatures.,Juvenile Fiction,2007-05,257,en,5,http://books.google.co.in/books?id=c5rPK2PiZZ4C&dq=subject:fantasy&hl=&cd=44&source=gbs_api,http://books.google.com/books/content?id=c5rPK2PiZZ4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Over Sea, Under Stone",Susan Cooper,Three siblings on vacation in Cornwall find an ancient manuscript which sends them on a dangerous quest that entraps them in the eternal battle between the forces of the Light and the Dark.,Juvenile Fiction,2000-11,304,en,4,http://books.google.co.in/books?id=BeGkQ0whAq0C&printsec=frontcover&dq=subject:fantasy&hl=&cd=45&source=gbs_api,http://books.google.com/books/content?id=BeGkQ0whAq0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Lion, the Witch and the Wardrobe",C. S. Lewis,"Four English school children enter the magic land of Narnia through the back of a wardrobe and assist Aslan, the golden lion, in defeating the White Witch who has cursed the land with eternal winter.",Juvenile Nonfiction,1983,0,en,No rating,http://books.google.co.in/books?id=6NmQPwAACAAJ&dq=subject:fantasy&hl=&cd=46&source=gbs_api,http://books.google.com/books/content?id=6NmQPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Silver Chair,Clive Staples Lewis,"Two English children undergo hair-raising adventures as they go on a search and rescue mission for the missing Prince Rilian, who is held captive in the underground kingdom of the Emerald Witch.",Juvenile Fiction,1998,260,en,No rating,http://books.google.co.in/books?id=Pnqx6B2lF60C&dq=subject:fantasy&hl=&cd=48&source=gbs_api,http://books.google.com/books/content?id=Pnqx6B2lF60C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Harry Potter and the Sorcerer's Stone,J. K. Rowling,"Rescued from the outrageous neglect of his aunt and uncle, a young boy with a great destiny proves his worth while attending Hogwarts School for Witchcraft and Wizardry.",Juvenile Fiction,1999,422,en,5,http://books.google.co.in/books?id=utWSuAAACAAJ&dq=subject:fantasy&hl=&cd=49&source=gbs_api,http://books.google.com/books/content?id=utWSuAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Shadow and Bone,Leigh Bardugo,"Orphaned by the Border Wars, Alina Starkov is taken to become the proteg e of the mysterious Darkling, who trains her to join the magical elite in the belief that she is the Sun Summoner, who can destroy the monsters of the Fold.",Ability,2013-05-07,0,en,No rating,http://books.google.co.in/books?id=1xdqnAEACAAJ&dq=subject:fantasy&hl=&cd=52&source=gbs_api,http://books.google.com/books/content?id=1xdqnAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Fantastic Flying Books of Mr. Morris Lessmore,William Joyce,"Morris Lessmore loved words. He loved stories. He loved books. But every story has its upsets. Everything in Morris Lessmore's life, including his own story, is scattered to the winds. But the power of story will save the day.",Juvenile Fiction,2012-06-19,56,en,1,http://books.google.co.in/books?id=pa4LUt0FCB0C&printsec=frontcover&dq=subject:fantasy&hl=&cd=53&source=gbs_api,http://books.google.com/books/content?id=pa4LUt0FCB0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Left Hand of Darkness,Ursula K. Le Guin,"A groundbreaking work of science fiction, The Left Hand of Darkness tells the story of a lone human emissary to Winter, an alien world whose inhabitants can change their gender. His goal is to facilitate Winter's inclusion in a growing intergalactic civilization. But to do so he must bridge the gulf between his own views and those of the completely dissimilar culture that he encounters. Embracing the aspects of psychology, society, and human emotion on an alien world, The Left Hand of Darkness stands as a landmark achievement in the annals of intellectual science fiction. Copyright © Libri GmbH. All rights reserved.",Fiction,1987-03-15,332,en,4,http://books.google.co.in/books?id=pU2xAAAAIAAJ&dq=subject:fantasy&hl=&cd=54&source=gbs_api,http://books.google.com/books/content?id=pU2xAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Nils,Selma Lagerlof,"Selfish and lazy, fourteen-year-old Nils learns kindness and wisdom after he is bewitched into an elf-sized boy and carried off by a barnyard goose to join the migration of wild geese across Sweden to Lapland.",Fiction,2000,406,en,No rating,http://books.google.co.in/books?id=Q_b6MAAACAAJ&dq=subject:fantasy&hl=&cd=56&source=gbs_api,http://books.google.com/books/content?id=Q_b6MAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Tracy's Tiger,William Saroyan,"Two ingenuous young people as lovers, with a whimsical tiger as the hero of the fable.",Fantasy,1951,152,en,No rating,http://books.google.co.in/books?id=-LawAAAAIAAJ&dq=subject:fantasy&hl=&cd=57&source=gbs_api,http://books.google.com/books/content?id=-LawAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Pippi Goes Aboard,Astrid Lindgren,"First published: O.U.P., 1956.",Juvenile Fiction,1977,180,en,No rating,http://books.google.co.in/books?id=Ek0e2WUsfnMC&dq=subject:fantasy&hl=&cd=59&source=gbs_api,http://books.google.com/books/content?id=Ek0e2WUsfnMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
