Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
A Feast for Crows,George R. R. Martin,No description available,"New York Times bestseller, nyt:mass_market_paperback=2011-08-20, Seven Kingdoms (Imaginary place), Fiction, Fantasy fiction, Fantasy, Reading Level-Grade 7, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Fiction, fantasy, epic, Seven kingdoms (imaginary place), fiction, Knights and knighthood, Epic, Science Fiction, Action & Adventure, Alchemy, Incest, Murderers, Fiction, fantasy, general, Imaginary places, Kings and rulers, Imaginary wars and battles, Fiction, science fiction, action & adventure, Proscritos, Magic, Paz, Peace, Outlaws, Guerras imaginarias, Ficción, Magico, Good and evil, Monarchy, Winter, Polish language materials, Materiał w Języku Polskiem, Kings & queens, Imaginary wars and battles -- Fiction, Peace -- Fiction, Outlaws -- Fiction, Magic -- Fiction, Imaginary places -- Fiction",2005,No page count available,"spa, fin, ger, por, eng, pol, ita",No rating,https://openlibrary.org/works/OL257948W,https://covers.openlibrary.org/b/id/373060-M.jpg
Fantastic Beasts and Where to Find Them,J. K. Rowling,No description available,"Animales míticos, Animals, Mythical, in literature, Miscellanea, Monsters, Fiction, Monsters in literature, Ficción juvenil, Characters, Juvenile fiction, Mythical Animals, Children's fiction, Animals, mythical, fiction, Wizards, fiction, Fantasy fiction, Harry Potter (Fictional character), Hogwarts School of Witchcraft and Wizardry (Imaginary organization), Harry Potter (Fictitious character), Spanish language materials, Materiales en español, JUVENILE FICTION / Action & Adventure, JUVENILE FICTION / Animals, JUVENILE FICTION / Fantasy & Magic",2001,No page count available,"fre, jpn, rus, spa, ger, pol, eng",No rating,https://openlibrary.org/works/OL13716952W,https://covers.openlibrary.org/b/id/8417016-M.jpg
The water-witch,James Fenimore Cooper,"It is not necessary to say, with how mnch interest Alderman Van Beverout, and his friend the Patroon, had witnessed all the proceedings on board the Coquette.","Historical fiction, American literature, Sea stories, Bookbinding, Specimens, Seafaring life, Fiction, historical, general, Fiction, action & adventure, American Sea stories",1830,No page count available,eng,No rating,https://openlibrary.org/works/OL78052W,https://covers.openlibrary.org/b/id/1846352-M.jpg
Tripwire,Lee Child,JACK REACHER SAW the guy step in through the door.,"Vietnamese Conflict, 1961-1975, Private investigators, Murder, Vietnam War, 1961-1975, Jack Reacher (Fictitious character), Veterans, Fiction, Missing in action, Fiction, mystery & detective, hard-boiled, Fiction, thrillers, general, Reacher, jack (fictitious character), fiction, Private investigators, fiction, Key west (fla.), fiction, Florida, fiction, Fiction, general, New york (state), fiction, Thriller, Large type books, Government investigators, Vietnam War (1961-1975) fast (OCoLC)fst01431664, Fiction, suspense, Fiction, thrillers, Fiction, thrillers, suspense, Crime, fiction, Veterans, fiction, Vietnam war, 1961-1975, fiction, New york (n.y.), fiction",1999,No page count available,"ger, pol, gre, ita, eng, fre, dut, rus",No rating,https://openlibrary.org/works/OL52946W,https://covers.openlibrary.org/b/id/14424673-M.jpg
The Red Pyramid,Rick Riordan,No description available,"Fiction, Egyptian Mythology, nyt:paperback-books=2011-09-04, New York Times bestseller, Juvenile fiction, Brothers and sisters, Egyptologists, Orphans, Fantasy fiction, Juvenile, Children's stories, Children's fantasy fiction, Magic, Adventure and adventurers, Secrets, Voyages and travels, Large type books, Children's fiction, Adventure and adventurers, fiction, Voyages and travels, fiction, Brothers and sisters, fiction, Magic, fiction, Family secrets, Seth (Egyptian deity), Secret societies, Secrecy, Reading Level-Grade 5, Reading Level-Grade 4, Reading Level-Grade 7, Reading Level-Grade 6, Reading Level-Grade 8, Kane Chronicles #1, Children's stories, American, Action & Adventure, Fantasy & Magic, Legends, Myths, Fables, Other, Adventure fiction, Siblings, nyt:chapter-books=2010-05-23, Syskon, Gudar, Förbannelser, Hemliga sällskap, Magi, Övernaturligt, Hieroglyfer, Egyptisk mytologi, Gods, fiction, Frères et sœurs, Romans, nouvelles, etc. pour la jeunesse, Voyages, Secrets de famille, Sociétés secrètes, Hermanos, Magia, Ficción juvenil, Encubrimiento, Viajes, Spanish language materials, Siblings, fiction",2010,No page count available,"swe, chi, ita, vie, spa, ger, eng",No rating,https://openlibrary.org/works/OL15183119W,https://covers.openlibrary.org/b/id/11272966-M.jpg
Ready Player One,"Ernest Cline, Arnaud Regnauld, Ernest Cline",Everyone my age remembers where they were and what they were doing when they first heard about the contest.,"Regression (Civilization), Utopias, Virtual reality, Fiction, Puzzles, Fiction, science fiction, action & adventure, Fiction, dystopian, Shared virtual environments, YOUNG ADULT FICTION / Computers & Digital Media, YOUNG ADULT FICTION / Dystopian, YOUNG ADULT FICTION / Media Tie-In, YOUNG ADULT FICTION / Mysteries & Detective Stories, YOUNG ADULT FICTION / Science Fiction / General, nyt:trade-fiction-paperback=2012-06-24, New York Times bestseller, New York Times reviewed, Gaming, video games, cyberpunk, science fiction, action, adventure, dystopian, Future, Realidad virtual, Ficcion, Regresión (Civilización), Rompecabezas",2008,No page count available,"lit, cat, por, spa, ger, heb, eng",No rating,https://openlibrary.org/works/OL15936512W,https://covers.openlibrary.org/b/id/8737626-M.jpg
Игрокъ,Фёдор Михайлович Достоевский,At last I was back after my two weeks' absence.,"Translations into English, Continental european fiction (fictional works by one author), Gamblers, Fiction, Compulsive gamblers, Fiction, action & adventure, Fiction, general, Germany, fiction",1900,No page count available,"eng, rus, fre, ger, spa, chi, und, ita, dut",No rating,https://openlibrary.org/works/OL166923W,https://covers.openlibrary.org/b/id/3293339-M.jpg
"Thuvia, Maid of Mars","Edgar Rice Burroughs, Taylor Anderson, Craig Trahan, Eric King, J. Allen St. John, Aberdeen Press",UPON a massive bench of polished ersite beneath the gorgeous blooms of a giant pimalia a woman sat.,"American Science fiction, Fiction, Science fiction, American, Science Fiction, Classic Literature, John Carter (Fictitious character), Martians, Fiction, science fiction, general, Fiction, science fiction, action & adventure, Barsoom (imaginary place), fiction, Carter, john (fictitious character), fiction, Extraterrestrial beings, American literature, Martians -- Fiction, Mars (Planet) -- Fiction, Mars (Planet), Fiction, action & adventure",1916,No page count available,eng,No rating,https://openlibrary.org/works/OL1418128W,https://covers.openlibrary.org/b/id/284442-M.jpg
Into the Wild,Erin Hunter,It was very dark. Rusty could sense something was near.,"Cats, Fantasy, Fantasy Fiction, Feral Cats, Fiction, Juvenile Fiction, Children's fiction, Cats, fiction, Courage, fiction, Action, Courage, Adventure and adventurers, fiction, Animals, fiction, series:warriors_the_prophecies_begin",2003,No page count available,"jpn, dut, pol, ger, swe, ukr, eng, rum, fin, kor, spa, chi, ita",No rating,https://openlibrary.org/works/OL265501W,https://covers.openlibrary.org/b/id/12720669-M.jpg
Inca Gold,Clive Cussler,"THE SKELETON RECLINED IN THE SEDIMENT OF THE DEEP pool as if resting on a soft mattress, the cold unwinking eye sockets of the skull staring upward through the liquid gloom toward the surface 36 meters (120 feet) away.","Smuggling, Incas, Dirk Pitt (Fictitious character), Antiquities, Fiction, Open Library Staff Picks, Collection and preservation, Adventure stories, Large type books, Pitt, dirk (fictitious character), fiction, Fiction, action & adventure, Fiction, suspense, Fiction, thrillers, suspense, Children's fiction, Incas, fiction, Adventure and adventurers, fiction",1994,No page count available,"ger, pol, spa, ita, tur, eng",No rating,https://openlibrary.org/works/OL84898W,https://covers.openlibrary.org/b/id/476553-M.jpg
Novels (The Call of the Wild / White Fang),Jack London,Dark spruce forest frowned on either side the frozen waterway.,"Fiction, Wolfdogs, Feral dogs, Animal welfare, Sled dogs, Pet theft, Dogs, FICTION / Classics, FICTION / Action & Adventure, Wolves, FICTION / Literary, Children's fiction, Dogs, fiction, Wolves, fiction, Canada, history, fiction, Canada, fiction, Fiction, historical, Fiction, action & adventure, American fiction (fictional works by one author), Fiction, general, American literature, Gold mines and mining, Adventure fiction, American Adventure stories, Juvenile fiction, Children's stories, American, Human-animal relationships, History, English fiction, Gold discoveries, Adventure, Historical Fiction, Animals, Fiction, historical, general, Chiens-loups, Romans, nouvelles, Loups, Chiens errants, Vol d'animaux familiers, Chiens de traîneaux, Chiens",1962,No page count available,"ger, eng, spa",No rating,https://openlibrary.org/works/OL144709W,https://covers.openlibrary.org/b/id/9381751-M.jpg
Fallen Hearts,V. C. Andrews,"I SAT ON THE LONG FRONT PORCH OF THE CABIN, READING and rereading my letter to Pa.","romance fiction, horror fiction, Detective and mystery fiction, suspense fiction, poverty, grandmothers, family problems, Fiction, family life, horror, love stories, domestic fiction, adventure fiction, suspense, sagas, Fiction, horror, Casteel family (fictitious characters), fiction, Large type books, Fiction, action & adventure, Casteel family (Fictitious characters), collectionid:vcact",1988,No page count available,"ger, spa, fre, eng",No rating,https://openlibrary.org/works/OL260475W,https://covers.openlibrary.org/b/id/8432367-M.jpg
Deep Six,Clive Cussler,BLACK CLOUDS ROLLED MENACINGLY over the sea from Kodiak Island and turned the deep blue-green surface to lead.,"Dirk Pitt (Fictitious character), Fiction, Adventure stories, Presidents, Brainwashing, Fiction, action & adventure, Pitt, dirk (fictitious character), fiction",1984,No page count available,"chi, dut, pol, fre, ger, spa, ita, eng, heb",No rating,https://openlibrary.org/works/OL84924W,https://covers.openlibrary.org/b/id/8231869-M.jpg
El Dorado,"Emmuska Orczy, Baroness Orczy","AND yet people found the opportunity to amuse themselves, to dance and to go to the theatre, to enjoy music and open air cafes and promenades in the Palais Royal.","Classic Literature, Fiction, Historical Fiction, Aristocracy (Social class), British, Sir Blakeney, Percy (Fictitious character), Nobility, History, Fiction, action & adventure, Fiction, historical, France, history, revolution, 1789-1799, fiction, Blakeney, percy, sir (fictitious character), fiction, France, fiction, Fiction, historical, general, Fiction, general, France -- History -- Revolution, 1789-1799 -- Fiction, Adventure stories, British -- France -- Fiction, Blakeney, Percy, Sir (Fictitious character) -- Fiction, Nobility -- Great Britain -- Fiction, Aristocracy (Social class) -- Fiction",1913,No page count available,"eng, spa",No rating,https://openlibrary.org/works/OL8722827W,https://covers.openlibrary.org/b/id/2890729-M.jpg
Xenocide,Orson Scott Card,Han Fei-tzu sat in lotus position on the bare wooden floor beside his wife's sicked.,"Space warfare, Fiction, Fiction, science fiction, hard science fiction, Fiction, fantasy, epic, Reading Level-Grade 7, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Wiggin, ender (fictitious character), fiction, Lusitania (imaginary place), fiction, Fiction, science fiction, general, Life on other planets, FICTION / Science Fiction / Action & Adventure, FICTION / Science Fiction / Military, FICTION / Science Fiction / Space Opera, Viruses, Science fiction",1991,No page count available,"spa, eng, fre",No rating,https://openlibrary.org/works/OL49604W,https://covers.openlibrary.org/b/id/10564838-M.jpg
Bad Luck and Trouble,Lee Child,"Dominic was a lively one, always up to something.","Detective and mystery stories, Jack Reacher (Fictitious character), Serial murders, Ex-police officers, Fiction, Science Fiction, Military police, Mercenary troops, Thriller, Snipers, Reacher, Jack (Fictitious character), Large type books, Fiction, thrillers, suspense, Reacher, jack (fictitious character), fiction, Literature & Fiction, Mystery & Thrillers -- Thrillers, Fiction, suspense, New York Times reviewed, nyt:mass-market-monthly=2023-02-12, New York Times bestseller, Private investigators, fiction, California, fiction, Fiction, general, Fiction, mystery & detective, general, Fiction, thrillers, general, Fiction, action & adventure, Fiction, thrillers, military",1984,No page count available,"pol, chi, heb, ita, eng, rum",No rating,https://openlibrary.org/works/OL52947W,https://covers.openlibrary.org/b/id/14424663-M.jpg
